COMMANDID,MESSAGENAME,TEXT,LEVEL,MACHINENAME,TRANSACTIONID,CARRIER,UNITNAME,PROCESS,OPERATION_NAME,TIME_EX,THREAD,COMMAND
,UI-CARRIER,[ 2025-12-29 17:45:57.351 ] [ WELL ] [ THREAD-ID=437 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.tibrv.marker.UiSenderEx.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > UI-CARRIER < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME / > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 6ABL6022 < /MACHINENAME > < CONNECTIONID / > < USERNAME / > < /ORIGINATED > < DATA > < CARRIERNAME > 4PDML395 < /CARRIERNAME > < MACHINENAME > 6ABL6022 < /MACHINENAME > < UNITNAME > 6ABL6022_AI623_B3 < /UNITNAME > < CARRIERKIND > CARRIER < /CARRIERKIND > < STATE > TRANSFERRING < /STATE > < TYPE > FOUP < /TYPE > < RESERVED > T < /RESERVED > < HOLDED > F < /HOLDED > < PRODUCTEMPTY / > < LOTID / > < CONTAINERNAME / > < SLOTNUMBER / > < MAXCAPA > -1 < /MAXCAPA > < CARRIERSHOPNAME > M16 < /CARRIERSHOPNAME > < /DATA > < TAIL / > < /MESSAGE > was sent to DocumentM16.REAL.NANOTRANS.MCSUIF.SENDER.ALL. transactionId=MCS2025122917455731904-R62B. [GTXN:MCS2025122917455731904-R62B] ],WELL,6ABL6022,'MCS2025122917455731904-R62B,4PDML395,6ABL6022_AI623_B3,ts03_m16a,UiSenderEx.send,[2025-12-29 17:45:57.351],THREAD-ID=437,
,STORAGE-ZIPTOWERCARRIERLOCATIONCHANGED,[ 2025-12-29 17:46:00.805 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > STORAGE-ZIPTOWERCARRIERLOCATIONCHANGED < /MESSAGENAME > < TRANSACTIONID > MCS2025122917460080504-eFfc < /TRANSACTIONID > < CONVERSATIONID > 8e40b779-0e1f-400d-a60c-864aee775833 < /CONVERSATIONID > < TIME > 2025-12-29 17:46:00.801 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > M < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 6ABL6022 < /MACHINENAME > < CONNECTIONID > 6ABL6022 < /CONNECTIONID > < USERNAME / > < /ORIGINATED > < DATA > < LIST > < DATAID > 0 < /DATAID > < CEID > 255 < /CEID > < RPTIDCOUNT > < LIST > < RPTID > 4 < /RPTID > < VCOUNT > < CARRIERINFO > < CARRIERID > 4PDML395 < /CARRIERID > < CARRIERLOC > 6ABL6022_AI623 < /CARRIERLOC > < /CARRIERINFO > < /VCOUNT > < /LIST > < /RPTIDCOUNT > < /LIST > < /DATA > < TAIL > < SECSII > < ![CDATA[RECV S6F11:EventRPTID4 W [D=1] [len=60] [SB=62839271] < L.3 < U4.1 [DATAID] '0' > < U2.1 [CEID] '255' > < L.1 [RPTIDCOUNT] < L.2 < U2.1 [RPTID] '4' > < L.1 [VCOUNT] < L.2 [CARRIERINFO] < A.8 [CARRIERID] '4PDML395' > < A.14 [CARRIERLOC] '6ABL6022_AI623' > > > > > > .]] > < /SECSII > < /TAIL > < /MESSAGE > . transactionId=MCS2025122917460080504-eFfc. [GTXN:MCS2025122917460080504-eFfc] ],WELL,6ABL6022,'MCS2025122917460080504-eFfc,4PDML395,,ts02_m16a,EsListener.onMsg,[2025-12-29 17:46:00.805],Tibrv Dispatcher,
,STORAGE-ZIPTOWERCARRIERIDREAD,[ 2025-12-29 17:46:00.807 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > STORAGE-ZIPTOWERCARRIERIDREAD < /MESSAGENAME > < TRANSACTIONID > MCS2025122917460080704-AFw2 < /TRANSACTIONID > < CONVERSATIONID > f1f8cc76-eeef-47bc-a455-ba868632a583 < /CONVERSATIONID > < TIME > 2025-12-29 17:46:00.802 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > M < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 6ABL6022 < /MACHINENAME > < CONNECTIONID > 6ABL6022 < /CONNECTIONID > < USERNAME / > < /ORIGINATED > < DATA > < LIST > < DATAID > 0 < /DATAID > < CEID > 251 < /CEID > < RPTIDCOUNT > < LIST > < RPTID > 5 < /RPTID > < VCOUNT > < CARRIERINFO > < CARRIERID > 4PDML395 < /CARRIERID > < CARRIERLOC > 6ABL6022_AI623 < /CARRIERLOC > < /CARRIERINFO > < IDREADSTATUS > 0 < /IDREADSTATUS > < /VCOUNT > < /LIST > < /RPTIDCOUNT > < /LIST > < /DATA > < TAIL > < SECSII > < ![CDATA[RECV S6F11:EventRPTID5 W [D=1] [len=64] [SB=62839272] < L.3 < U4.1 [DATAID] '0' > < U2.1 [CEID] '251' > < L.1 [RPTIDCOUNT] < L.2 < U2.1 [RPTID] '5' > < L.2 [VCOUNT] < L.2 [CARRIERINFO] < A.8 [CARRIERID] '4PDML395' > < A.14 [CARRIERLOC] '6ABL6022_AI623' > > < U2.1 [IDREADSTATUS] '0' > > > > > .]] > < /SECSII > < /TAIL > < /MESSAGE > . transactionId=MCS2025122917460080704-AFw2. [GTXN:MCS2025122917460080704-AFw2] ],WELL,6ABL6022,'MCS2025122917460080704-AFw2,4PDML395,,ts04_m16a,EsListener.onMsg,[2025-12-29 17:46:00.807],Tibrv Dispatcher,
,STORAGE-ZIPTOWERCARRIERWAITOUT,[ 2025-12-29 17:46:04.404 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > STORAGE-ZIPTOWERCARRIERWAITOUT < /MESSAGENAME > < TRANSACTIONID > MCS2025122917460440404-9dcj < /TRANSACTIONID > < CONVERSATIONID > 0e439748-9022-4cb4-915c-079c1bc74033 < /CONVERSATIONID > < TIME > 2025-12-29 17:46:04.401 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > M < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 6ABL6022 < /MACHINENAME > < CONNECTIONID > 6ABL6022 < /CONNECTIONID > < USERNAME / > < /ORIGINATED > < DATA > < LIST > < DATAID > 0 < /DATAID > < CEID > 159 < /CEID > < RPTIDCOUNT > < LIST > < RPTID > 6 < /RPTID > < VCOUNT > < CARRIERINFO > < CARRIERID > 4PDML395 < /CARRIERID > < CARRIERLOC > 6ABL6022_AI623 < /CARRIERLOC > < /CARRIERINFO > < PORTTYPE > LP < /PORTTYPE > < /VCOUNT > < /LIST > < /RPTIDCOUNT > < /LIST > < /DATA > < TAIL > < SECSII > < ![CDATA[RECV S6F11:EventRPTID6 W [D=1] [len=64] [SB=62839283] < L.3 < U4.1 [DATAID] '0' > < U2.1 [CEID] '159' > < L.1 [RPTIDCOUNT] < L.2 < U2.1 [RPTID] '6' > < L.2 [VCOUNT] < L.2 [CARRIERINFO] < A.8 [CARRIERID] '4PDML395' > < A.14 [CARRIERLOC] '6ABL6022_AI623' > > < A.2 [PORTTYPE] 'LP' > > > > > .]] > < /SECSII > < /TAIL > < /MESSAGE > . transactionId=MCS2025122917460440404-9dcj. [GTXN:MCS2025122917460440404-9dcj] ],WELL,6ABL6022,'MCS2025122917460440404-9dcj,4PDML395,,ts13_m16a,EsListener.onMsg,[2025-12-29 17:46:04.404],Tibrv Dispatcher,
N4PDML39520251229174042,STORAGE-ZIPTOWERTRANSFERCOMPLETED,[ 2025-12-29 17:46:04.406 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > STORAGE-ZIPTOWERTRANSFERCOMPLETED < /MESSAGENAME > < TRANSACTIONID > MCS2025122917460440604-5lGU < /TRANSACTIONID > < CONVERSATIONID > 381eb0be-e2ec-409a-844e-4725b8e1e1ea < /CONVERSATIONID > < TIME > 2025-12-29 17:46:04.403 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > M < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 6ABL6022 < /MACHINENAME > < CONNECTIONID > 6ABL6022 < /CONNECTIONID > < USERNAME / > < /ORIGINATED > < DATA > < LIST > < DATAID > 0 < /DATAID > < CEID > 107 < /CEID > < RPTIDCOUNT > < LIST > < RPTID > 14 < /RPTID > < VCOUNT > < TRANSFERCOMMAND > < COMMANDINFO > < COMMANDID > N4PDML39520251229174042 < /COMMANDID > < PRIORITY > 50 < /PRIORITY > < /COMMANDINFO > < TRANSFERINFO > < CARRIERID > 4PDML395 < /CARRIERID > < CARRIERLOC > 6ABL6022_AI623 < /CARRIERLOC > < DEST > 6ABL6022_AOG6 < /DEST > < /TRANSFERINFO > < /TRANSFERCOMMAND > < RESULTCODE > 0 < /RESULTCODE > < /VCOUNT > < /LIST > < /RPTIDCOUNT > < /LIST > < /DATA > < TAIL > < SECSII > < ![CDATA[RECV S6F11:EventRPTID14 W [D=1] [len=112] [SB=62839284] < L.3 < U4.1 [DATAID] '0' > < U2.1 [CEID] '107' > < L.1 [RPTIDCOUNT] < L.2 < U2.1 [RPTID] '14' > < L.2 [VCOUNT] < L.2 [TRANSFERCOMMAND] < L.2 [COMMANDINFO] < A.23 [COMMANDID] 'N4PDML39520251229174042' > < U2.1 [PRIORITY] '50' > > < L.3 [TRANSFERINFO] < A.8 [CARRIERID] '4PDML395' > < A.14 [CARRIERLOC] '6ABL6022_AI623' > < A.13 [DEST] '6ABL6022_AOG6' > > > < U2.1 [RESULTCODE] '0' > > > > > .]] > < /SECSII > < /TAIL > < /MESSAGE > . transactionId=MCS2025122917460440604-5lGU. [GTXN:MCS2025122917460440604-5lGU] ],WELL,6ABL6022,'MCS2025122917460440604-5lGU,4PDML395,,ts11_m16a,EsListener.onMsg,[2025-12-29 17:46:04.406],Tibrv Dispatcher,
,UI-CARRIER,[ 2025-12-29 17:46:04.437 ] [ WELL ] [ THREAD-ID=520 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.tibrv.marker.UiSenderEx.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > UI-CARRIER < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME / > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 6ABL6022 < /MACHINENAME > < CONNECTIONID / > < USERNAME / > < /ORIGINATED > < DATA > < CARRIERNAME > 4PDML395 < /CARRIERNAME > < MACHINENAME > 6ABL6022 < /MACHINENAME > < UNITNAME > 6ABL6022_AI623 < /UNITNAME > < CARRIERKIND > CARRIER < /CARRIERKIND > < STATE > TRANSFERRING < /STATE > < TYPE > FOUP < /TYPE > < RESERVED > T < /RESERVED > < HOLDED > F < /HOLDED > < PRODUCTEMPTY / > < LOTID / > < CONTAINERNAME / > < SLOTNUMBER / > < MAXCAPA > -1 < /MAXCAPA > < CARRIERSHOPNAME > M16 < /CARRIERSHOPNAME > < /DATA > < TAIL / > < /MESSAGE > was sent to DocumentM16.REAL.NANOTRANS.MCSUIF.SENDER.ALL. transactionId=MCS2025122917460440404-9dcj. [GTXN:MCS2025122917460440404-9dcj] ],WELL,6ABL6022,'MCS2025122917460440404-9dcj,4PDML395,6ABL6022_AI623,ts13_m16a,UiSenderEx.send,[2025-12-29 17:46:04.437],THREAD-ID=520,
,,[ 2025-12-29 17:46:04.466 ] [ WELL ] [ THREAD-ID=520 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.cmessage.interfaceManager.HostInterface.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < Envelop > < Header > < Factory > M16 < /Factory > < Environment > REAL < /Environment > < Sender_Node > MCS < /Sender_Node > < Send_Process > MCS < /Send_Process > < Listen_Process > MHS < /Listen_Process > < Command > MCSMHS_CARRIER_LOCATION_CHANGED_EVENT < /Command > < GTXN_ID > MCS2025122917460440404-9dcj < /GTXN_ID > < GTXN_SEQ > 0 < /GTXN_SEQ > < /Header > < Body > < DATA DESTINATION="MHS" ORIGINATION="MCS" TID="MCSMHS_CARRIER_LOCATION_CHANGED_EVENT" SEQUENCE_NAME="MCSMHS_CARRIER_LOCATION_CHANGED_EVENT" > < MCSMHS_CARRIER_LOCATION_CHANGED_EVENT > < CARRIER_LOCATION_INFO CARRIER_ID="4PDML395" CARRIER_STATE="TRANSFERRING" LOCATION_ID="6ABL6022" DETAIL_LOCATION_ID="AI623" SUB_LOCATION_ID="6ABL6022_AI623" EVENT_TIME="2025/12/29 17:46:04" / > < /MCSMHS_CARRIER_LOCATION_CHANGED_EVENT > < /DATA > < /Body > < /Envelop > was sent to M16.REAL.NANOTRANS.MESSO.MESSO.*. transactionId=MCS2025122917460440404-9dcj. [GTXN:MCS2025122917460440404-9dcj] ],WELL,,'MCS2025122917460440404-9dcj,4PDML395,,ts13_m16a,HostInterface.send,[2025-12-29 17:46:04.466],THREAD-ID=520,MCSMHS_CARRIER_LOCATION_CHANGED_EVENT
,VM-COMMON-CARRIERLOCATION,[ 2025-12-29 17:46:04.488 ] [ WELL ] [ THREAD-ID=520 ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.TransSender.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > VM-COMMON-CARRIERLOCATION < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME > 2025-12-29 17:46:04.481 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME / > < CONNECTIONID / > < USERNAME > NANOTRANS < /USERNAME > < /ORIGINATED > < DATA > < CARRIERID > 4PDML395 < /CARRIERID > < STATE > TRANSFERRING < /STATE > < SOURCEFABNAME > M14 < /SOURCEFABNAME > < SOURCEFLOORNAME > 3F < /SOURCEFLOORNAME > < SOURCEMACHINENAME > 4ANZ53G1 < /SOURCEMACHINENAME > < SOURCEUNITNAME > 4ANZ53G1_Partition1 < /SOURCEUNITNAME > < DESTFABNAME > M16 < /DESTFABNAME > < DESTFLOORNAME > 6F < /DESTFLOORNAME > < DESTMACHINENAME > 6ANZ6122 < /DESTMACHINENAME > < DESTUNITNAME > 6ANZ6122_Partition1 < /DESTUNITNAME > < CURRENTFLOORNAME > 6F < /CURRENTFLOORNAME > < CURRENTFABNAME > M16 < /CURRENTFABNAME > < CURRENTMACHINENAME > 6ABL6022 < /CURRENTMACHINENAME > < CURRENTUNITNAME > 6ABL6022_AI623 < /CURRENTUNITNAME > < TRANSPORTJOBID > N4PDML39520251229173110 < /TRANSPORTJOBID > < PRIORITY > 50 < /PRIORITY > < USERNAME > SFAB < /USERNAME > < /DATA > < TAIL / > < /MESSAGE > was sent to M16.REAL.NANOTRANS.SELF.LISTENER. transactionId=MCS2025122917460440404-9dcj. [GTXN:MCS2025122917460440404-9dcj] ],WELL,,'MCS2025122917460440404-9dcj,4PDML395,,ts13_m16a,TransSender.send,[2025-12-29 17:46:04.488],THREAD-ID=520,
,VM-COMMON-CARRIERLOCATION,[ 2025-12-29 17:46:04.489 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.TransListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > VM-COMMON-CARRIERLOCATION < /MESSAGENAME > < TRANSACTIONID > MCS2025122917460448904-t8dn < /TRANSACTIONID > < CONVERSATIONID > c1b9dccd-dd3f-4422-8f8a-cb6f5a73c9cb < /CONVERSATIONID > < TIME > 2025-12-29 17:46:04.481 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME / > < CONNECTIONID / > < USERNAME > NANOTRANS < /USERNAME > < /ORIGINATED > < DATA > < CARRIERID > 4PDML395 < /CARRIERID > < STATE > TRANSFERRING < /STATE > < SOURCEFABNAME > M14 < /SOURCEFABNAME > < SOURCEFLOORNAME > 3F < /SOURCEFLOORNAME > < SOURCEMACHINENAME > 4ANZ53G1 < /SOURCEMACHINENAME > < SOURCEUNITNAME > 4ANZ53G1_Partition1 < /SOURCEUNITNAME > < DESTFABNAME > M16 < /DESTFABNAME > < DESTFLOORNAME > 6F < /DESTFLOORNAME > < DESTMACHINENAME > 6ANZ6122 < /DESTMACHINENAME > < DESTUNITNAME > 6ANZ6122_Partition1 < /DESTUNITNAME > < CURRENTFLOORNAME > 6F < /CURRENTFLOORNAME > < CURRENTFABNAME > M16 < /CURRENTFABNAME > < CURRENTMACHINENAME > 6ABL6022 < /CURRENTMACHINENAME > < CURRENTUNITNAME > 6ABL6022_AI623 < /CURRENTUNITNAME > < TRANSPORTJOBID > N4PDML39520251229173110 < /TRANSPORTJOBID > < PRIORITY > 50 < /PRIORITY > < USERNAME > SFAB < /USERNAME > < /DATA > < TAIL / > < /MESSAGE > . transactionId=MCS2025122917460448904-t8dn. [GTXN:MCS2025122917460448904-t8dn] ],WELL,,'MCS2025122917460448904-t8dn,4PDML395,,ts04_m16a,TransListener.onMsg,[2025-12-29 17:46:04.489],Tibrv Dispatcher,
,VM-FABTRANSPORTLOCATIONCHANGED,[ 2025-12-29 17:46:04.554 ] [ WELL ] [ THREAD-ID=119 ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.MsSender.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > VM-FABTRANSPORTLOCATIONCHANGED < /MESSAGENAME > < TRANSACTIONID > MCS2025122917460448904-t8dn < /TRANSACTIONID > < CONVERSATIONID > c1b9dccd-dd3f-4422-8f8a-cb6f5a73c9cb < /CONVERSATIONID > < TIME > 2025-12-29 17:46:04.481 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > M16-M14B < /MACHINENAME > < CONNECTIONID / > < USERNAME > SFAB < /USERNAME > < /ORIGINATED > < DATA > < CEID > 1 < /CEID > < CARRIERID > 4PDML395 < /CARRIERID > < STATE > TRANSFERRING < /STATE > < LOTID > TE25160 < /LOTID > < TYPE > FOUP < /TYPE > < PROCESSTYPE > FOUP < /PROCESSTYPE > < SOURCEFABNAME > M14 < /SOURCEFABNAME > < SOURCEFLOORNAME > 3F < /SOURCEFLOORNAME > < SOURCEMACHINENAME > 4ANZ53G1 < /SOURCEMACHINENAME > < SOURCEUNITNAME > 4ANZ53G1_Partition1 < /SOURCEUNITNAME > < DESTFABNAME > M16 < /DESTFABNAME > < DESTFLOORNAME > 6F < /DESTFLOORNAME > < DESTMACHINENAME > 6ANZ6122 < /DESTMACHINENAME > < DESTUNITNAME > 6ANZ6122_Partition1 < /DESTUNITNAME > < CURRENTFABNAME > M16 < /CURRENTFABNAME > < CURRENTFLOORNAME > 6F < /CURRENTFLOORNAME > < CURRENTMACHINENAME > 6ABL6022 < /CURRENTMACHINENAME > < CURRENTUNITNAME > 6ABL6022_AI623 < /CURRENTUNITNAME > < TRANSPORTJOBID > N4PDML39520251229173110 < /TRANSPORTJOBID > < PRIORITY > 50 < /PRIORITY > < USERNAME > SFAB < /USERNAME > < CMDTYPE / > < /DATA > < TAIL / > < /MESSAGE > was sent to M16.REAL.NANOTRANS.EM.MS01_VM_P. transactionId=MCS2025122917460448904-t8dn. [GTXN:MCS2025122917460448904-t8dn] ],WELL,M16-M14B,'MCS2025122917460448904-t8dn,4PDML395,,ts04_m16a,MsSender.send,[2025-12-29 17:46:04.554],THREAD-ID=119,
